HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR,ingest_timestamp
2024-01-01T22:00:00,2024-01-01T23:00:00,DK2,283.279999,38.0,2025-10-16 12:17:06.396299 UTC
2024-01-01T22:00:00,2024-01-01T23:00:00,NO2,328.230011,44.029999,2025-10-16 12:17:06.396299 UTC
2024-01-01T22:00:00,2024-01-01T23:00:00,SE3,283.279999,38.0,2025-10-16 12:17:06.396299 UTC
2024-01-01T22:00:00,2024-01-01T23:00:00,SE4,283.279999,38.0,2025-10-16 12:17:06.396299 UTC
2024-01-01T22:00:00,2024-01-01T23:00:00,SYSTEM,299.160004,40.130001,2025-10-16 12:17:06.396299 UTC
2024-01-01T21:00:00,2024-01-01T22:00:00,DE,351.040009,47.09,2025-10-16 12:17:06.396299 UTC
2024-01-01T21:00:00,2024-01-01T22:00:00,DK1,355.220001,47.650002,2025-10-16 12:17:06.396299 UTC
2024-01-01T21:00:00,2024-01-01T22:00:00,DK2,336.959991,45.200001,2025-10-16 12:17:06.396299 UTC
2024-01-01T21:00:00,2024-01-01T22:00:00,NO2,391.970001,52.580002,2025-10-16 12:17:06.396299 UTC
2024-01-01T21:00:00,2024-01-01T22:00:00,SE3,336.959991,45.200001,2025-10-16 12:17:06.396299 UTC
2024-01-01T21:00:00,2024-01-01T22:00:00,SE4,336.959991,45.200001,2025-10-16 12:17:06.396299 UTC
2024-01-01T21:00:00,2024-01-01T22:00:00,SYSTEM,349.480011,46.880001,2025-10-16 12:17:06.396299 UTC
2024-01-01T20:00:00,2024-01-01T21:00:00,DE,320.179993,42.950001,2025-10-16 12:17:06.396299 UTC
2024-01-01T20:00:00,2024-01-01T21:00:00,DK1,409.420013,54.919998,2025-10-16 12:17:06.396299 UTC
2024-01-01T20:00:00,2024-01-01T21:00:00,DK2,328.079987,44.009998,2025-10-16 12:17:06.396299 UTC
2024-01-01T20:00:00,2024-01-01T21:00:00,NO2,434.390015,58.27,2025-10-16 12:17:06.396299 UTC
2024-01-01T20:00:00,2024-01-01T21:00:00,SE3,328.079987,44.009998,2025-10-16 12:17:06.396299 UTC
2024-01-01T20:00:00,2024-01-01T21:00:00,SE4,328.079987,44.009998,2025-10-16 12:17:06.396299 UTC
2024-01-01T20:00:00,2024-01-01T21:00:00,SYSTEM,357.160004,47.91,2025-10-16 12:17:06.396299 UTC
2024-01-01T19:00:00,2024-01-01T20:00:00,DE,357.899994,48.009998,2025-10-16 12:17:06.396299 UTC
2024-01-01T19:00:00,2024-01-01T20:00:00,DK1,447.059998,59.970001,2025-10-16 12:17:06.396299 UTC
2024-01-01T19:00:00,2024-01-01T20:00:00,DK2,357.899994,48.009998,2025-10-16 12:17:06.396299 UTC
2024-01-01T19:00:00,2024-01-01T20:00:00,NO2,463.309998,62.150002,2025-10-16 12:17:06.396299 UTC
2024-01-01T19:00:00,2024-01-01T20:00:00,SE3,357.899994,48.009998,2025-10-16 12:17:06.396299 UTC
2024-01-01T19:00:00,2024-01-01T20:00:00,SE4,357.899994,48.009998,2025-10-16 12:17:06.396299 UTC
2024-01-01T19:00:00,2024-01-01T20:00:00,SYSTEM,409.790009,54.970001,2025-10-16 12:17:06.396299 UTC
2024-01-01T18:00:00,2024-01-01T19:00:00,DE,404.420013,54.25,2025-10-16 12:17:06.396299 UTC
2024-01-01T18:00:00,2024-01-01T19:00:00,DK1,456.75,61.27,2025-10-16 12:17:06.396299 UTC
2024-01-01T18:00:00,2024-01-01T19:00:00,DK2,410.529999,55.07,2025-10-16 12:17:06.396299 UTC
2024-01-01T18:00:00,2024-01-01T19:00:00,NO2,470.399994,63.099998,2025-10-16 12:17:06.396299 UTC
2024-01-01T18:00:00,2024-01-01T19:00:00,SE3,410.529999,55.07,2025-10-16 12:17:06.396299 UTC
2024-01-01T18:00:00,2024-01-01T19:00:00,SE4,410.529999,55.07,2025-10-16 12:17:06.396299 UTC
2024-01-01T18:00:00,2024-01-01T19:00:00,SYSTEM,464.359985,62.290001,2025-10-16 12:17:06.396299 UTC
2024-01-01T17:00:00,2024-01-01T18:00:00,DE,432.380005,58.0,2025-10-16 12:17:06.396299 UTC
2024-01-01T17:00:00,2024-01-01T18:00:00,DK1,460.26001,61.740002,2025-10-16 12:17:06.396299 UTC
2024-01-01T17:00:00,2024-01-01T18:00:00,DK2,460.26001,61.740002,2025-10-16 12:17:06.396299 UTC
2024-01-01T17:00:00,2024-01-01T18:00:00,NO2,473.970001,63.580002,2025-10-16 12:17:06.396299 UTC
2024-01-01T17:00:00,2024-01-01T18:00:00,SE3,460.26001,61.740002,2025-10-16 12:17:06.396299 UTC
2024-01-01T17:00:00,2024-01-01T18:00:00,SE4,460.26001,61.740002,2025-10-16 12:17:06.396299 UTC
2024-01-01T17:00:00,2024-01-01T18:00:00,SYSTEM,469.5,62.98,2025-10-16 12:17:06.396299 UTC
2024-01-01T16:00:00,2024-01-01T17:00:00,DE,372.220001,49.93,2025-10-16 12:17:06.396299 UTC
2024-01-01T16:00:00,2024-01-01T17:00:00,DK1,484.480011,64.989998,2025-10-16 12:17:06.396299 UTC
2024-01-01T16:00:00,2024-01-01T17:00:00,DK2,484.480011,64.989998,2025-10-16 12:17:06.396299 UTC
2024-01-01T16:00:00,2024-01-01T17:00:00,NO2,484.480011,64.989998,2025-10-16 12:17:06.396299 UTC
2024-01-01T16:00:00,2024-01-01T17:00:00,SE3,484.480011,64.989998,2025-10-16 12:17:06.396299 UTC
2024-01-01T16:00:00,2024-01-01T17:00:00,SE4,484.480011,64.989998,2025-10-16 12:17:06.396299 UTC
2024-01-01T16:00:00,2024-01-01T17:00:00,SYSTEM,481.950012,64.650002,2025-10-16 12:17:06.396299 UTC
2024-01-01T15:00:00,2024-01-01T16:00:00,DE,321.0,43.060001,2025-10-16 12:17:06.396299 UTC
2024-01-01T15:00:00,2024-01-01T16:00:00,DK1,443.329987,59.470001,2025-10-16 12:17:06.396299 UTC
2024-01-01T15:00:00,2024-01-01T16:00:00,DK2,443.329987,59.470001,2025-10-16 12:17:06.396299 UTC
2024-01-01T15:00:00,2024-01-01T16:00:00,NO2,471.070007,63.189999,2025-10-16 12:17:06.396299 UTC
2024-01-01T15:00:00,2024-01-01T16:00:00,SE3,443.329987,59.470001,2025-10-16 12:17:06.396299 UTC
2024-01-01T15:00:00,2024-01-01T16:00:00,SE4,443.329987,59.470001,2025-10-16 12:17:06.396299 UTC
2024-01-01T15:00:00,2024-01-01T16:00:00,SYSTEM,466.73999,62.610001,2025-10-16 12:17:06.396299 UTC
2024-01-01T14:00:00,2024-01-01T15:00:00,DE,27.280001,3.66,2025-10-16 12:17:06.396299 UTC
2024-01-01T14:00:00,2024-01-01T15:00:00,DK1,377.290009,50.610001,2025-10-16 12:17:06.396299 UTC
2024-01-01T14:00:00,2024-01-01T15:00:00,DK2,377.290009,50.610001,2025-10-16 12:17:06.396299 UTC
2024-01-01T14:00:00,2024-01-01T15:00:00,NO2,466.070007,62.52,2025-10-16 12:17:06.396299 UTC
2024-01-01T14:00:00,2024-01-01T15:00:00,SE3,377.290009,50.610001,2025-10-16 12:17:06.396299 UTC
2024-01-01T14:00:00,2024-01-01T15:00:00,SE4,377.290009,50.610001,2025-10-16 12:17:06.396299 UTC
2024-01-01T14:00:00,2024-01-01T15:00:00,SYSTEM,439.230011,58.919998,2025-10-16 12:17:06.396299 UTC
2024-01-01T13:00:00,2024-01-01T14:00:00,DE,7.75,1.04,2025-10-16 12:17:06.396299 UTC
2024-01-01T13:00:00,2024-01-01T14:00:00,DK1,344.709991,46.240002,2025-10-16 12:17:06.396299 UTC
2024-01-01T13:00:00,2024-01-01T14:00:00,DK2,344.709991,46.240002,2025-10-16 12:17:06.396299 UTC
2024-01-01T13:00:00,2024-01-01T14:00:00,NO2,462.640015,62.060001,2025-10-16 12:17:06.396299 UTC
2024-01-01T13:00:00,2024-01-01T14:00:00,SE3,344.709991,46.240002,2025-10-16 12:17:06.396299 UTC
2024-01-01T13:00:00,2024-01-01T14:00:00,SE4,344.709991,46.240002,2025-10-16 12:17:06.396299 UTC
2024-01-01T13:00:00,2024-01-01T14:00:00,SYSTEM,391.899994,52.57,2025-10-16 12:17:06.396299 UTC
2024-01-01T12:00:00,2024-01-01T13:00:00,DE,14.61,1.96,2025-10-16 12:17:06.396299 UTC
2024-01-01T12:00:00,2024-01-01T13:00:00,DK1,330.170013,44.290001,2025-10-16 12:17:06.396299 UTC
2024-01-01T12:00:00,2024-01-01T13:00:00,DK2,330.170013,44.290001,2025-10-16 12:17:06.396299 UTC
2024-01-01T12:00:00,2024-01-01T13:00:00,NO2,445.940002,59.82,2025-10-16 12:17:06.396299 UTC
2024-01-01T12:00:00,2024-01-01T13:00:00,SE3,330.170013,44.290001,2025-10-16 12:17:06.396299 UTC
2024-01-01T12:00:00,2024-01-01T13:00:00,SE4,330.170013,44.290001,2025-10-16 12:17:06.396299 UTC
2024-01-01T12:00:00,2024-01-01T13:00:00,SYSTEM,356.709991,47.849998,2025-10-16 12:17:06.396299 UTC
2024-01-01T11:00:00,2024-01-01T12:00:00,DE,16.700001,2.24,2025-10-16 12:17:06.396299 UTC
2024-01-01T11:00:00,2024-01-01T12:00:00,DK1,320.700012,43.02,2025-10-16 12:17:06.396299 UTC
2024-01-01T11:00:00,2024-01-01T12:00:00,DK2,320.700012,43.02,2025-10-16 12:17:06.396299 UTC
2024-01-01T11:00:00,2024-01-01T12:00:00,NO2,421.720001,56.57,2025-10-16 12:17:06.396299 UTC
2024-01-01T11:00:00,2024-01-01T12:00:00,SE3,320.700012,43.02,2025-10-16 12:17:06.396299 UTC
2024-01-01T11:00:00,2024-01-01T12:00:00,SE4,320.700012,43.02,2025-10-16 12:17:06.396299 UTC
2024-01-01T11:00:00,2024-01-01T12:00:00,SYSTEM,335.609985,45.02,2025-10-16 12:17:06.396299 UTC
2024-01-01T10:00:00,2024-01-01T11:00:00,DE,4.03,0.54,2025-10-16 12:17:06.396299 UTC
2024-01-01T10:00:00,2024-01-01T11:00:00,DK1,324.359985,43.509998,2025-10-16 12:17:06.396299 UTC
2024-01-01T10:00:00,2024-01-01T11:00:00,DK2,324.359985,43.509998,2025-10-16 12:17:06.396299 UTC
2024-01-01T10:00:00,2024-01-01T11:00:00,NO2,391.450012,52.509998,2025-10-16 12:17:06.396299 UTC
2024-01-01T10:00:00,2024-01-01T11:00:00,SE3,324.359985,43.509998,2025-10-16 12:17:06.396299 UTC
2024-01-01T10:00:00,2024-01-01T11:00:00,SE4,324.359985,43.509998,2025-10-16 12:17:06.396299 UTC
2024-01-01T10:00:00,2024-01-01T11:00:00,SYSTEM,333.679993,44.759998,2025-10-16 12:17:06.396299 UTC
2024-01-01T09:00:00,2024-01-01T10:00:00,DE,0.45,0.06,2025-10-16 12:17:06.396299 UTC
2024-01-01T09:00:00,2024-01-01T10:00:00,DK1,308.179993,41.34,2025-10-16 12:17:06.396299 UTC
2024-01-01T09:00:00,2024-01-01T10:00:00,DK2,308.179993,41.34,2025-10-16 12:17:06.396299 UTC
2024-01-01T09:00:00,2024-01-01T10:00:00,NO2,355.670013,47.709999,2025-10-16 12:17:06.396299 UTC
2024-01-01T09:00:00,2024-01-01T10:00:00,SE3,308.179993,41.34,2025-10-16 12:17:06.396299 UTC
2024-01-01T09:00:00,2024-01-01T10:00:00,SE4,308.179993,41.34,2025-10-16 12:17:06.396299 UTC
2024-01-01T09:00:00,2024-01-01T10:00:00,SYSTEM,314.070007,42.130001,2025-10-16 12:17:06.396299 UTC
2024-01-01T08:00:00,2024-01-01T09:00:00,DE,0.3,0.04,2025-10-16 12:17:06.396299 UTC
2024-01-01T08:00:00,2024-01-01T09:00:00,DK1,0.6,0.08,2025-10-16 12:17:06.396299 UTC
